4001700,全民超人汉考克2,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2493060550.jpg,,0.0,0,喜剧/动作/科幻,tt1498780,英语,0,,美国,,3VfqMmFZf,据《好莱坞报道》消息，哥伦比亚公司已确定由亚当&middot;费耶罗和格伦&middot;马扎拉操刀《全民超人汉考克2》的剧本，《全民超人汉考克》原班制作人马也有望回归。《全民超人》花费了12年时间才最终搬上大银幕，本片在2008年收入了6.24亿美元全球票房，这个不错的成绩决定了续集的进展要远远超过上一集,科幻/威尔·史密斯/WillSmith/美国/动作/美国电影/威尔史密斯/喜剧,2020,,
2263061,拥挤的房间,24个比利,莱昂纳多·迪卡普里奥,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2251159789.jpg,,0.0,0,剧情/犯罪,tt0411256,英语,0,,美国,,f6IJJ3byb,《24个比利》(The Crowded Room，直译为拥挤的房间)改编自著名作家丹尼尔·凯斯的多重人格分裂纪实小说《24个比利》与《比利战争》（比利战争在美国一直无法出版），其主角正是臭名昭著的美国话题人物比利·米利根。上世纪70年代末，他在校园犯下三起强奸案被捕，律师以其患多重人格障碍进行辩护，最终无罪释放，但却持续被媒体和公 众质疑“假借多重人格脱罪”。,24个比利/多重人格/心理/莱昂纳多·迪卡普里奥/悬疑/犯罪/美国/LeonardoDiCaprio,2020,莱昂纳多·迪卡普里奥:1041029,
3269127,洛克军士长,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2383556802.jpg,,0.0,0,剧情/喜剧/动作,tt0795466,英语,0,,美国,,iF3zrMI3b,洛克中士》的主角是一个美军步兵中士弗兰克·洛克（Sgt. Frank Rock），他带领Easy Company连的弟兄在二战战场上浴血奋战。,DC/美国电影/漫画改编,2020,,
3011370,康斯坦丁2,地狱神探2,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558509825.jpg,,0.0,0,动作/奇幻,tt1071873,英语,0,,美国,,zrMQYZ3jb,Constantine （译：地狱神探）电影名称，此片改编自畅销漫画《地狱神探》。由弗朗西斯·劳伦斯导演，基努·里维斯、雷切尔·薇姿、蒂尔达·斯文顿等出演的惊悚恐怖片。《地狱神探》是一部介乎于善与恶、对于错之间的故事片，是一部带有大量动作场面与精彩对话的娱乐片，会令你耐 心地坐在椅子上从头看到尾。,地狱神探2/基努里维斯/魔幻/美国/宗教/康斯坦丁2/美国电影/KeanuReeves,2020,,
2266668,我，机器人2,机械公敌2 / 智能叛变2,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p589731063.jpg,,0.0,0,科幻,tt1083849,英语,0,,美国,,yraay7AQe,"In the year 2035 a techno-phobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.",科幻/威尔·史密斯/美国/机械公敌/机器人/WillSmith/值得期待/美国电影,2020,,
3243582,糊涂侦探2,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2314411782.jpg,彼得·西格尔,0.0,0,喜剧/动作,tt1304617,英语,0,,美国,,FBAu6QAua,"Maxwell ""Max"" Smart, an analyst for the top secret American intelligence agency, CONTROL, yearns to become a field agent like his idol, Agent 23. Despite top scores in the acceptance tests, Max is denied the promotion due to his higher value as an analyst. m.ysgou.cc When CONTROL headquarters is attacked by the terrorist organization KAOS, almost all of CONTROL's agents' identities are exposed, leaving only Agent 99 as a viable field operative. Max is also promoted to field agent as Agent 86, but the experienced 99 is reluctant to partner with him because of his inexperience. On the first day of his job, Max receives a Swiss army knife which includes special add-ons like a miniature flamethrower and a crossbow that shoots darts attached to spider web thread.",喜剧/美国/SteveCarell/安妮海瑟薇/动作/2016/西片/电影,2020,,彼得·西格尔:1315762
3878006,比扎罗,异魔,,https://img1.doubanio.com/view/subject/l/public/s6521947.jpg,,0.0,0,动作/科幻/冒险,tt1477836,英语,0,,美国,,ibUJRAeEf,,DC/科幻/漫画改编/反英雄主义/美国/超英/电影/2020,2020,,
3008663,黑湖妖潭,,,https://img3.doubanio.com/view/subject/l/public/s22719736.jpg,,0.0,0,科幻/恐怖/冒险,tt0485799,英语 / 英语,0,,美国,,BmzbUvEJf,环球影业并没有放弃翻拍《黑湖妖谭》的计划，近日有消息传出，曾为《超凡蜘蛛侠2》撰写剧本的杰夫·平克纳将执笔这部惊悚冒险片的重启之作。 《黑湖妖谭》是1954年由杰克·阿诺德执导的惊悚片，讲述了一群深入亚马逊丛林的地质科考队发现了一头史前鱼怪，而鱼怪爱上并掳走了一名科考队员(理查德·加尔森 饰)的女友(朱莉·亚当斯 饰)。 据报道，杰夫·平克纳已经与环球影业签约，他将在戴夫·凯甘尼奇撰写的第一版剧本上进行修改和加工，前者曾于2012年写出了《黑湖妖谭》初稿。除了《黑湖妖谭》外，杰夫·平克纳日前还加入了派拉蒙“变形金刚电影宇宙”编剧团队，将与阿齐瓦·高斯曼共同执笔《变形金刚5》的剧本。,美国/2020/美国电影/恐怖/科幻/电影/怪兽/奇幻,2020,,
4915856,小美人鱼,小美人鱼真人版,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2208998048.jpg,丽贝卡·托马斯,0.0,0,爱情/奇幻/冒险,tt1687916,英语,0,,美国,,zFn7IZZRe,由环球和Working Title公司联合制作的真人版《小美人鱼》（The Little Mermaid）最近又失去了它的导演——索菲亚·科波拉（Sofia Coppola）。这部根据安徒生（Hans Christian Andersen）经典童话《海的女儿》改编的电影迄今已经先后失去两位导演，在科波拉之前，还有英国导演乔·怀特（Joe Wright）。,美国电影/美国/奇幻/艾玛沃森/电影/爱情/英国电影/漫画小说真人版,2020,,丽贝卡·托马斯:1336471
3010389,棒棒骨,鬼骨兄弟 / 鬼骨家族,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458866562.jpg,马克·奥斯本,0.0,0,动画/奇幻,tt1199780,,0,,美国,,BmNu6IRYf,导演马克·奥斯本将为华纳把人气漫画《鬼骨家族(Bone，暂译)》搬上大银幕，并与亚当·凯莱联手负责剧本。原漫画曾被《时代》评为2004年十大漫画之一，画风属于滑稽复杂的冒险漫画：3个鬼骨家族小伙伴在一个村庄走散，被一个小女孩和她外婆拯救后，发现村庄被邪恶力量所操控。,待看,2020,,马克·奥斯本:1293683
